date,campaign_id,campaign_name,objective,placement,market,device,impressions,reach,clicks,link_clicks,cost,purchases,purchase_value,add_to_cart,landing_page_views,frequency
2024-09-23,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5780,4223,141,97,37.34,0.7,68.98,2,80,1.37
2024-09-23,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,17111,12180,432,287,107.55,2.6,291.33,6,239,1.4
2024-09-23,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,3124,2246,63,47,42.9,1.0,125.58,3,37,1.39
2024-09-23,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,7772,5182,182,117,118.02,3.3,407.34,10,99,1.5
2024-09-23,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2723,1927,52,34,27.0,0.5,58.18,1,29,1.41
2024-09-23,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,7945,5625,166,97,58.08,1.4,163.01,5,76,1.41
2024-09-24,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,8730,4917,194,124,100.1,2.9,403.87,10,106,1.78
2024-09-24,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,33046,16165,762,481,350.11,10.2,1251.47,38,430,2.04
2024-09-24,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4938,1532,226,138,84.07,5.9,840.74,19,123,3.22
2024-09-24,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,13079,5015,466,337,210.29,13.2,2207.76,48,266,2.61
2024-09-24,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4403,2599,100,60,40.32,0.9,109.93,3,54,1.69
2024-09-24,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,12732,7587,274,182,149.36,3.0,334.79,10,153,1.68
2024-09-24,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4655,3674,148,99,25.07,0.8,73.68,2,89,1.27
2024-09-24,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,19085,16314,592,404,97.25,3.2,304.31,12,338,1.17
2024-09-24,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2914,1809,81,51,37.33,1.2,170.81,5,39,1.61
2024-09-24,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,7057,5260,195,125,103.53,3.4,443.32,10,94,1.34
2024-09-24,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3241,1928,43,27,28.46,0.3,39.35,1,21,1.68
2024-09-24,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,11051,7708,218,124,83.52,2.3,251.86,9,107,1.43
2024-09-25,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,6821,3192,173,105,79.33,2.3,286.08,8,88,2.14
2024-09-25,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,20917,10997,452,301,235.23,6.8,906.14,27,241,1.9
2024-09-25,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4393,1628,144,94,85.05,5.1,758.93,19,83,2.7
2024-09-25,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,9831,3781,322,258,209.43,12.7,1982.18,55,215,2.6
2024-09-25,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4756,3097,91,54,42.1,1.1,129.93,3,41,1.54
2024-09-25,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,14024,9235,281,180,155.26,3.9,475.48,14,154,1.52
2024-09-25,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5144,4230,163,113,26.4,0.8,76.5,2,104,1.22
2024-09-25,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,16967,13025,566,398,93.8,2.7,259.18,9,349,1.3
2024-09-25,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,3416,2464,94,59,42.83,1.4,166.5,4,52,1.39
2024-09-25,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,7985,4808,183,139,121.9,3.3,351.84,10,115,1.66
2024-09-25,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3479,2586,49,37,27.88,0.6,64.66,1,32,1.35
2024-09-25,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,12337,8247,180,125,81.69,1.9,228.75,7,105,1.5
2024-09-26,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,6970,3909,195,123,90.72,2.4,300.08,8,111,1.78
2024-09-26,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,27933,16770,575,374,335.34,10.5,1423.87,27,306,1.67
2024-09-26,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4461,1841,184,115,73.7,5.9,922.11,14,92,2.42
2024-09-26,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,12835,4803,485,322,234.45,14.9,2189.4,52,289,2.67
2024-09-26,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4996,3130,97,73,47.32,1.6,173.93,5,64,1.6
2024-09-26,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,19728,13511,486,263,161.12,5.4,635.14,12,224,1.46
2024-09-26,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5762,4755,158,117,33.25,1.1,123.35,4,99,1.21
2024-09-26,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,14700,9996,488,319,88.02,2.8,292.22,10,284,1.47
2024-09-26,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2671,1757,65,46,40.61,1.2,130.74,3,37,1.52
2024-09-26,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,6655,4493,188,122,107.73,4.1,488.9,13,103,1.48
2024-09-26,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3192,2196,59,39,28.97,0.6,75.51,2,31,1.45
2024-09-26,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,10931,8020,193,130,85.63,2.0,242.18,6,112,1.36
2024-09-27,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,9832,5272,223,135,111.15,3.3,416.84,15,121,1.86
2024-09-27,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,23384,12043,481,315,311.32,7.2,906.04,26,284,1.94
2024-09-27,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4227,1809,139,86,75.68,3.9,587.23,11,72,2.34
2024-09-27,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,15032,5998,503,383,270.61,18.5,2496.35,55,308,2.51
2024-09-27,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,5108,3192,99,60,46.82,1.2,142.0,3,49,1.6
2024-09-27,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,16909,11446,367,238,138.15,5.1,597.35,16,198,1.48
2024-09-27,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5471,4119,155,109,30.66,1.0,115.17,4,95,1.33
2024-09-27,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,14675,10641,430,276,104.4,2.4,220.9,8,247,1.38
2024-09-27,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2440,1649,58,45,29.89,1.2,163.85,4,40,1.48
2024-09-27,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8287,5173,203,154,106.63,3.9,548.52,11,137,1.6
2024-09-27,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3005,2097,33,26,24.04,0.4,43.33,1,20,1.43
2024-09-27,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,11845,8705,207,116,81.72,1.5,170.82,3,106,1.36
2024-09-28,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,5938,2950,137,90,75.25,2.0,271.72,6,75,2.01
2024-09-28,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,18395,10313,408,237,236.32,4.8,673.28,17,188,1.78
2024-09-28,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3728,1347,146,91,68.82,3.2,460.79,9,75,2.77
2024-09-28,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,11213,4195,417,256,189.64,13.3,2156.76,44,194,2.67
2024-09-28,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4093,2775,85,50,38.4,0.8,99.6,2,41,1.47
2024-09-28,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,10498,6720,211,133,116.02,2.7,320.69,9,100,1.56
2024-09-28,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4081,2976,115,79,21.7,0.6,55.82,2,71,1.37
2024-09-28,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,13374,10312,433,310,85.73,2.2,209.41,8,253,1.3
2024-09-28,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2396,1538,48,36,28.18,1.2,164.16,4,31,1.56
2024-09-28,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,6244,4286,146,95,80.66,2.7,312.3,11,83,1.46
2024-09-28,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2724,1945,47,31,20.73,0.6,67.88,1,27,1.4
2024-09-28,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,5574,4443,91,65,48.72,1.0,123.35,3,51,1.25
2024-09-29,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,4794,3139,121,80,55.56,1.5,217.71,4,68,1.53
2024-09-29,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,16866,10518,393,241,168.28,5.5,723.02,13,217,1.6
2024-09-29,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,2995,1098,140,84,53.28,3.7,510.45,14,66,2.73
2024-09-29,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,10637,4649,304,233,192.02,10.7,1604.18,30,194,2.29
2024-09-29,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,2586,1623,41,32,26.02,0.6,69.61,2,27,1.59
2024-09-29,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,11313,8306,218,161,102.27,2.5,298.97,9,133,1.36
2024-09-29,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,3366,2325,90,67,19.41,0.5,49.0,1,58,1.45
2024-09-29,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,11499,9155,326,246,63.19,1.9,199.08,7,207,1.26
2024-09-29,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,1949,1246,73,39,23.68,1.1,136.94,3,30,1.56
2024-09-29,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,4412,2669,135,88,76.3,2.6,261.98,10,72,1.65
2024-09-29,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,1963,1443,30,20,15.2,0.3,34.78,0,16,1.36
2024-09-29,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,5778,4080,72,53,43.26,0.8,81.6,3,47,1.42
2024-09-30,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,7829,4280,119,100,90.16,2.1,270.07,7,82,1.83
2024-09-30,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,31183,19059,649,490,331.51,9.2,1207.8,27,413,1.64
2024-09-30,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4448,2138,147,112,73.17,4.9,704.89,16,94,2.08
2024-09-30,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,14690,5344,438,299,245.19,14.8,2304.67,44,243,2.75
2024-09-30,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4184,2779,84,55,42.13,1.3,159.91,3,43,1.51
2024-09-30,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,14810,11244,274,178,139.02,3.0,387.9,8,156,1.32
2024-09-30,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5392,4741,155,111,35.45,0.7,67.68,2,98,1.14
2024-09-30,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,19167,15650,548,368,101.75,3.3,348.24,11,308,1.22
2024-09-30,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,1909,1319,59,39,30.18,1.4,183.49,3,32,1.45
2024-09-30,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8819,6062,205,137,112.69,3.9,448.34,17,116,1.45
2024-09-30,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3442,2446,58,36,23.05,0.5,52.01,2,31,1.41
2024-09-30,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,9141,6290,131,86,74.34,1.2,143.6,3,70,1.45
