date,campaign_id,campaign_name,campaign_type,market,device,impressions,clicks,cost,conversions,conversion_value,search_impression_share
2024-08-26,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,16693,88,38.04,1.5,162.41,
2024-08-26,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2610,15,6.55,0.3,34.63,
2024-08-27,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1760,121,160.45,7.6,1177.0,0.77
2024-08-27,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1875,165,185.97,9.0,1273.71,0.81
2024-08-27,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,465,34,38.8,2.1,272.02,0.71
2024-08-27,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,937,35,113.64,0.8,105.05,0.7
2024-08-27,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1323,53,146.25,1.4,168.17,0.81
2024-08-27,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,340,10,25.86,0.3,36.48,0.81
2024-08-27,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,8581,103,84.35,3.3,385.92,
2024-08-27,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,15507,190,170.68,6.5,927.3,
2024-08-27,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2201,28,23.02,0.9,113.63,
2024-08-27,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,969,78,76.73,5.0,651.14,0.74
2024-08-27,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1697,128,113.05,7.1,852.4,0.85
2024-08-27,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,212,18,15.57,1.1,131.26,0.75
2024-08-27,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,827,73,51.41,2.6,315.6,0.79
2024-08-27,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1618,110,76.03,5.2,637.03,0.75
2024-08-27,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,321,22,14.05,0.9,100.3,0.78
2024-08-27,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,564,23,44.28,0.7,88.24,0.68
2024-08-27,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,988,40,68.21,1.1,127.32,0.69
2024-08-27,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,202,7,12.6,0.2,25.29,0.61
2024-08-27,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,2064,38,39.34,1.1,152.02,
2024-08-27,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,2345,55,64.11,1.8,213.24,
2024-08-27,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,590,12,13.35,0.3,42.4,
2024-08-27,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,11424,52,22.25,0.9,100.86,
2024-08-27,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,15779,75,36.81,1.4,165.86,
2024-08-27,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,3067,15,7.12,0.3,29.96,
2024-08-28,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1209,103,133.51,6.0,885.15,0.67
2024-08-28,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2506,195,232.93,11.2,1615.83,0.69
2024-08-28,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,388,36,42.14,2.5,336.65,0.72
2024-08-28,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,880,37,100.81,0.9,111.11,0.75
2024-08-28,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1916,59,151.2,1.3,120.43,0.75
2024-08-28,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,432,13,38.94,0.3,34.68,0.66
2024-08-28,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,9233,98,90.48,3.4,515.06,
2024-08-28,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,13189,144,158.3,6.2,813.28,
2024-08-28,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2123,24,21.77,0.8,96.59,
2024-08-28,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,791,59,63.73,3.3,445.31,0.79
2024-08-28,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1123,82,82.62,4.6,648.71,0.65
2024-08-28,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,296,21,16.47,1.3,167.37,0.64
2024-08-28,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,1110,69,41.19,3.2,333.44,0.78
2024-08-28,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1410,96,68.15,4.7,574.36,0.74
2024-08-28,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,257,19,13.34,0.8,92.02,0.7
2024-08-28,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,692,29,41.34,1.0,136.71,0.65
2024-08-28,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1273,54,79.37,1.4,176.99,0.74
2024-08-28,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,132,6,10.27,0.2,27.72,0.71
2024-08-28,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,2254,56,48.2,1.8,246.26,
2024-08-28,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,2688,46,52.47,1.4,202.45,
2024-08-28,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,416,9,11.09,0.3,42.03,
2024-08-28,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,7400,36,18.16,0.5,60.95,
2024-08-28,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,15790,96,43.03,1.7,181.31,
2024-08-28,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2386,11,5.78,0.2,21.02,
2024-08-29,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1260,97,129.23,5.5,869.77,0.81
2024-08-29,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2713,206,231.57,12.5,1859.03,0.66
2024-08-29,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,528,35,42.47,1.9,264.39,0.72
2024-08-29,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,1434,46,134.23,1.2,139.94,0.74
2024-08-29,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1661,58,183.93,1.7,218.82,0.68
2024-08-29,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,405,13,39.56,0.4,55.98,0.72
2024-08-29,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,7155,92,77.11,3.4,479.95,
2024-08-29,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,11441,133,130.54,4.8,633.07,
2024-08-29,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2430,29,24.66,0.9,134.57,
2024-08-29,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,748,68,59.88,4.2,441.82,0.69
2024-08-29,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1807,93,80.74,5.0,590.62,0.72
2024-08-29,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,208,15,15.1,1.0,144.68,0.77
2024-08-29,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,845,50,42.05,1.9,217.04,0.85
2024-08-29,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1619,97,67.11,4.9,606.47,0.77
2024-08-29,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,278,17,11.56,0.8,84.05,0.65
2024-08-29,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,766,29,41.54,0.9,113.21,0.7
2024-08-29,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1286,52,70.29,1.6,175.95,0.78
2024-08-29,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,156,7,11.18,0.2,25.07,0.7
2024-08-29,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,2185,41,48.75,1.0,116.79,
2024-08-29,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,2873,64,70.05,1.9,294.39,
2024-08-29,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,475,9,11.46,0.3,37.1,
2024-08-29,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,12740,62,22.5,1.2,126.5,
2024-08-29,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,12327,61,30.06,1.0,110.37,
2024-08-29,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2866,16,8.23,0.3,33.44,
2024-08-30,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1142,87,97.52,4.0,526.3,0.61
2024-08-30,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1845,164,214.1,10.3,1378.39,0.61
2024-08-30,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,397,29,30.86,1.7,226.5,0.74
2024-08-30,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,948,37,106.45,0.8,99.22,0.72
2024-08-30,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1418,54,165.19,1.2,141.9,0.74
2024-08-30,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,277,10,30.26,0.3,31.59,0.71
2024-08-30,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,8052,81,73.17,2.7,346.13,
2024-08-30,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,14071,161,117.68,5.8,781.42,
2024-08-30,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2029,25,25.23,0.7,98.03,
2024-08-30,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,1069,68,61.41,4.2,529.14,0.73
2024-08-30,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1313,91,90.41,4.9,681.73,0.77
2024-08-30,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,236,23,18.72,1.5,206.27,0.68
2024-08-30,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,824,65,43.2,3.0,323.36,0.69
2024-08-30,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1189,96,78.09,4.7,529.58,0.53
2024-08-30,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,253,18,12.96,0.8,82.24,0.75
2024-08-30,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,662,29,47.12,0.9,108.81,0.72
2024-08-30,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1022,45,69.58,1.5,218.66,0.85
2024-08-30,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,289,13,12.63,0.4,46.79,0.7
2024-08-30,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,2073,35,41.45,0.9,129.46,
2024-08-30,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3419,63,73.97,1.6,214.92,
2024-08-30,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,628,10,12.87,0.3,37.52,
2024-08-30,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,6638,35,17.56,0.7,82.67,
2024-08-30,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,12309,75,32.43,1.3,151.41,
2024-08-30,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,4273,17,6.26,0.3,35.79,
2024-08-31,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1178,85,112.44,6.1,816.22,0.73
2024-08-31,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1499,136,161.23,7.5,970.08,0.72
2024-08-31,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,199,17,27.94,1.0,132.75,0.61
2024-08-31,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,625,25,72.07,0.7,85.54,0.7
2024-08-31,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1219,50,133.31,1.2,143.01,0.59
2024-08-31,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,223,7,22.93,0.2,25.52,0.63
2024-08-31,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,7456,86,69.46,2.4,333.8,
2024-08-31,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,12405,136,125.45,4.9,644.74,
2024-08-31,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2597,22,20.51,0.6,87.12,
2024-08-31,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,825,58,50.21,2.5,322.7,0.85
2024-08-31,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,894,73,84.97,4.5,677.39,0.74
2024-08-31,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,151,13,13.77,0.7,85.75,0.73
2024-08-31,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,782,47,36.15,2.6,283.66,0.7
2024-08-31,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,711,51,46.06,2.1,258.19,0.76
2024-08-31,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,186,12,9.18,0.5,48.25,0.64
2024-08-31,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,546,22,40.0,0.8,98.72,0.71
2024-08-31,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,894,35,52.01,1.2,151.8,0.76
2024-08-31,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,166,6,10.55,0.2,25.3,0.71
2024-08-31,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1192,30,33.22,0.7,82.4,
2024-08-31,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,2423,50,53.72,1.5,231.57,
2024-08-31,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,335,7,7.69,0.2,32.91,
2024-08-31,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,8781,40,18.32,0.7,73.35,
2024-08-31,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,13830,60,27.86,1.0,117.72,
2024-08-31,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,1926,10,4.89,0.2,22.42,
2024-09-01,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,939,77,84.96,3.3,471.45,0.71
2024-09-01,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1237,107,117.08,6.6,964.79,0.74
2024-09-01,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,234,19,25.74,0.9,147.52,0.74
2024-09-01,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,742,27,66.23,0.7,94.58,0.7
2024-09-01,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,863,33,100.75,0.8,101.19,0.72
2024-09-01,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,161,6,20.94,0.1,13.3,0.58
2024-09-01,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,8357,94,66.62,3.0,400.25,
2024-09-01,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,9989,123,94.14,3.7,511.29,
2024-09-01,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,1499,17,15.15,0.5,69.05,
2024-09-01,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,773,53,47.61,3.1,401.95,0.77
2024-09-01,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1070,76,59.9,3.8,490.89,0.68
2024-09-01,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,183,14,13.3,0.8,105.62,0.72
2024-09-01,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,576,46,30.26,2.0,205.87,0.73
2024-09-01,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,620,53,40.22,2.2,259.73,0.62
2024-09-01,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,198,13,8.59,0.5,60.87,0.78
2024-09-01,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,431,20,28.59,0.5,51.69,0.75
2024-09-01,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,597,23,38.86,0.7,97.31,0.65
2024-09-01,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,108,5,7.59,0.1,11.91,0.75
2024-09-01,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1361,23,26.53,0.8,99.92,
2024-09-01,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,1636,39,43.07,0.9,146.0,
2024-09-01,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,388,7,8.89,0.2,26.38,
2024-09-01,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,8091,40,16.42,0.7,70.92,
2024-09-01,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,9099,51,24.39,0.7,83.56,
2024-09-01,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2017,12,5.3,0.2,19.58,
2024-09-02,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1350,99,132.13,5.5,835.37,0.72
2024-09-02,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2230,187,230.65,10.6,1565.49,0.67
2024-09-02,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,449,40,45.25,2.3,338.89,0.69
2024-09-02,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,1309,41,96.35,1.0,122.03,0.78
2024-09-02,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,2103,63,163.2,1.7,226.57,0.79
2024-09-02,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,268,11,34.02,0.3,37.86,0.7
2024-09-02,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,7173,86,68.84,2.8,436.25,
2024-09-02,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,11935,137,130.58,4.2,506.72,
2024-09-02,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,1915,23,21.42,0.8,109.57,
2024-09-02,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,726,54,63.05,3.4,427.81,0.76
2024-09-02,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,2057,118,114.98,6.5,928.18,0.75
2024-09-02,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,359,25,19.82,1.4,187.98,0.79
2024-09-02,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,841,59,43.13,2.3,216.77,0.74
2024-09-02,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1823,107,70.41,5.2,585.28,0.75
2024-09-02,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,414,27,15.35,1.2,154.06,0.63
2024-09-02,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,883,35,54.09,1.0,120.64,0.78
2024-09-02,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,987,38,60.13,1.0,150.86,0.74
2024-09-02,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,233,8,13.46,0.3,29.97,0.68
2024-09-02,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1712,35,41.47,1.0,139.87,
2024-09-02,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3029,65,60.88,2.0,315.49,
2024-09-02,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,463,9,11.35,0.3,45.43,
2024-09-02,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,9305,51,22.5,1.0,103.98,
2024-09-02,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,11462,66,28.99,1.4,140.3,
2024-09-02,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2256,10,5.39,0.2,20.92,
2024-09-03,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1648,147,163.88,9.0,1331.33,0.61
2024-09-03,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1646,135,158.66,7.0,926.6,0.75
2024-09-03,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,405,35,41.86,1.8,253.57,0.81
2024-09-03,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,905,39,110.7,0.8,102.12,0.82
2024-09-03,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1710,54,165.82,1.2,148.43,0.77
2024-09-03,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,287,10,35.59,0.3,35.01,0.77
2024-09-03,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,7595,95,84.4,2.5,307.15,
2024-09-03,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,14233,185,131.0,6.5,900.47,
2024-09-03,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,1453,21,20.36,0.7,98.36,
2024-09-03,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,904,67,67.47,3.7,515.85,0.86
2024-09-03,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1375,91,86.13,6.0,743.33,0.64
2024-09-03,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,225,18,20.26,1.0,134.26,0.8
2024-09-03,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,837,56,39.31,2.2,246.35,0.78
2024-09-03,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1379,98,73.71,4.7,505.88,0.7
2024-09-03,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,235,17,12.84,0.8,89.22,0.9
2024-09-03,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,793,31,48.7,0.9,111.32,0.74
2024-09-03,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1121,42,53.44,1.3,159.39,0.81
2024-09-03,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,151,7,10.32,0.2,26.77,0.84
2024-09-03,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1850,36,40.26,0.8,109.22,
2024-09-03,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3060,65,76.31,1.7,225.51,
2024-09-03,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,631,13,14.46,0.4,62.55,
2024-09-03,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,14071,62,24.52,1.2,131.32,
2024-09-03,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,12760,65,32.62,1.2,140.23,
2024-09-03,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2388,11,5.99,0.2,24.52,
2024-09-04,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1099,98,114.64,6.7,958.17,0.68
2024-09-04,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2532,179,240.58,9.2,1358.04,0.76
